audio_id,audio_path,label,attack
T_0000019438,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019438.flac,spoof,A05
T_0000020237,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020237.flac,bonafide,bonafide
T_0000034053,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034053.flac,bonafide,bonafide
T_0000020631,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020631.flac,spoof,A08
T_0000005475,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005475.flac,spoof,A02
T_0000026689,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026689.flac,bonafide,bonafide
T_0000013238,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013238.flac,bonafide,bonafide
T_0000035213,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035213.flac,bonafide,bonafide
T_0000009123,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009123.flac,spoof,A05
T_0000012905,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012905.flac,bonafide,bonafide
T_0000029707,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029707.flac,bonafide,bonafide
T_0000027630,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027630.flac,bonafide,bonafide
T_0000030899,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030899.flac,bonafide,bonafide
T_0000018729,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018729.flac,spoof,A05
T_0000019375,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019375.flac,bonafide,bonafide
T_0000015851,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015851.flac,bonafide,bonafide
T_0000028166,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028166.flac,bonafide,bonafide
T_0000026210,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026210.flac,spoof,A04
T_0000033070,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033070.flac,spoof,A07
T_0000036043,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000036043.flac,spoof,A03
T_0000030488,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030488.flac,spoof,A01
T_0000033662,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033662.flac,bonafide,bonafide
T_0000015921,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015921.flac,spoof,A04
T_0000035435,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035435.flac,bonafide,bonafide
T_0000017931,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017931.flac,spoof,A08
T_0000000414,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000414.flac,bonafide,bonafide
T_0000007705,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007705.flac,spoof,A06
T_0000010419,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010419.flac,spoof,A06
T_0000001385,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001385.flac,spoof,A04
T_0000026865,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026865.flac,spoof,A05
T_0000006762,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006762.flac,spoof,A04
T_0000009469,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009469.flac,bonafide,bonafide
T_0000016552,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016552.flac,bonafide,bonafide
T_0000009668,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009668.flac,spoof,A02
T_0000017745,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017745.flac,spoof,A06
T_0000016291,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016291.flac,spoof,A07
T_0000014483,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014483.flac,spoof,A05
T_0000012329,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012329.flac,bonafide,bonafide
T_0000020721,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020721.flac,bonafide,bonafide
T_0000027359,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027359.flac,spoof,A04
T_0000009705,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009705.flac,spoof,A02
T_0000017815,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017815.flac,spoof,A02
T_0000002376,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002376.flac,bonafide,bonafide
T_0000003116,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003116.flac,bonafide,bonafide
T_0000030100,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030100.flac,bonafide,bonafide
T_0000004922,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004922.flac,spoof,A07
T_0000015684,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015684.flac,spoof,A02
T_0000018263,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018263.flac,spoof,A01
T_0000001438,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001438.flac,spoof,A03
T_0000023991,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023991.flac,spoof,A06
T_0000005866,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005866.flac,bonafide,bonafide
T_0000014020,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014020.flac,spoof,A07
T_0000027128,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027128.flac,bonafide,bonafide
T_0000012463,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012463.flac,spoof,A01
T_0000013293,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013293.flac,bonafide,bonafide
T_0000022614,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022614.flac,bonafide,bonafide
T_0000014515,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014515.flac,spoof,A06
T_0000004194,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004194.flac,bonafide,bonafide
T_0000029984,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029984.flac,spoof,A07
T_0000020543,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020543.flac,bonafide,bonafide
T_0000021441,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021441.flac,spoof,A03
T_0000013098,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013098.flac,bonafide,bonafide
T_0000019678,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019678.flac,spoof,A08
T_0000011040,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011040.flac,spoof,A01
T_0000002087,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002087.flac,spoof,A08
T_0000015024,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015024.flac,spoof,A02
T_0000006020,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006020.flac,bonafide,bonafide
T_0000016028,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016028.flac,bonafide,bonafide
T_0000009158,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000009158.flac,bonafide,bonafide
T_0000022363,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022363.flac,spoof,A06
T_0000025949,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025949.flac,bonafide,bonafide
T_0000000021,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000021.flac,bonafide,bonafide
T_0000030651,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030651.flac,spoof,A07
T_0000024403,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024403.flac,spoof,A08
T_0000018179,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018179.flac,bonafide,bonafide
T_0000030297,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030297.flac,spoof,A01
T_0000021424,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021424.flac,spoof,A07
T_0000036454,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000036454.flac,bonafide,bonafide
T_0000030362,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030362.flac,bonafide,bonafide
T_0000023829,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023829.flac,bonafide,bonafide
T_0000030186,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030186.flac,bonafide,bonafide
T_0000020520,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020520.flac,bonafide,bonafide
T_0000010544,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010544.flac,spoof,A06
T_0000032723,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032723.flac,spoof,A01
T_0000005676,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005676.flac,bonafide,bonafide
T_0000011602,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011602.flac,bonafide,bonafide
T_0000027417,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027417.flac,bonafide,bonafide
T_0000022202,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022202.flac,spoof,A02
T_0000001018,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001018.flac,bonafide,bonafide
T_0000003325,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003325.flac,spoof,A05
T_0000010793,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010793.flac,bonafide,bonafide
T_0000012564,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012564.flac,spoof,A04
T_0000018808,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018808.flac,bonafide,bonafide
T_0000027642,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027642.flac,bonafide,bonafide
T_0000028921,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028921.flac,spoof,A04
T_0000031123,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031123.flac,bonafide,bonafide
T_0000020861,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020861.flac,bonafide,bonafide
T_0000012422,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012422.flac,bonafide,bonafide
T_0000031704,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031704.flac,spoof,A03
T_0000033580,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033580.flac,spoof,A02
T_0000036112,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000036112.flac,spoof,A03
T_0000027224,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027224.flac,bonafide,bonafide
T_0000000127,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000127.flac,bonafide,bonafide
T_0000036251,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000036251.flac,bonafide,bonafide
T_0000008485,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008485.flac,bonafide,bonafide
T_0000024379,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024379.flac,bonafide,bonafide
T_0000004574,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004574.flac,bonafide,bonafide
T_0000004612,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004612.flac,spoof,A05
T_0000008325,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008325.flac,spoof,A03
T_0000014578,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014578.flac,spoof,A08
T_0000000230,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000230.flac,bonafide,bonafide
T_0000029610,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029610.flac,spoof,A05
T_0000025965,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025965.flac,spoof,A05
T_0000029079,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029079.flac,spoof,A04
T_0000019356,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019356.flac,spoof,A06
T_0000003386,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003386.flac,spoof,A02
T_0000020918,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020918.flac,spoof,A06
T_0000018598,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018598.flac,spoof,A02
T_0000006270,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006270.flac,spoof,A05
T_0000031506,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031506.flac,spoof,A06
T_0000010831,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010831.flac,spoof,A03
T_0000005185,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005185.flac,bonafide,bonafide
T_0000015189,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015189.flac,bonafide,bonafide
T_0000026365,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026365.flac,spoof,A07
T_0000011889,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011889.flac,bonafide,bonafide
T_0000020350,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020350.flac,bonafide,bonafide
T_0000024783,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024783.flac,spoof,A06
T_0000001259,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001259.flac,bonafide,bonafide
T_0000011435,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011435.flac,bonafide,bonafide
T_0000010682,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010682.flac,spoof,A06
T_0000026785,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026785.flac,spoof,A08
T_0000013199,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013199.flac,bonafide,bonafide
T_0000006279,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006279.flac,bonafide,bonafide
T_0000035125,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035125.flac,spoof,A07
T_0000017008,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017008.flac,spoof,A05
T_0000010286,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010286.flac,bonafide,bonafide
T_0000002627,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002627.flac,bonafide,bonafide
T_0000036003,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000036003.flac,spoof,A08
T_0000000987,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000987.flac,spoof,A06
T_0000019736,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019736.flac,bonafide,bonafide
T_0000021836,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021836.flac,bonafide,bonafide
T_0000015586,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000015586.flac,bonafide,bonafide
T_0000000092,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000092.flac,bonafide,bonafide
T_0000003963,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003963.flac,spoof,A03
T_0000030801,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030801.flac,bonafide,bonafide
T_0000001045,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001045.flac,bonafide,bonafide
T_0000010550,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010550.flac,bonafide,bonafide
T_0000007180,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007180.flac,bonafide,bonafide
T_0000014285,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014285.flac,spoof,A03
T_0000029527,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029527.flac,spoof,A06
T_0000000602,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000602.flac,bonafide,bonafide
T_0000005266,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005266.flac,spoof,A07
T_0000003461,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000003461.flac,bonafide,bonafide
T_0000017132,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017132.flac,spoof,A03
T_0000031436,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031436.flac,bonafide,bonafide
T_0000036386,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000036386.flac,bonafide,bonafide
T_0000007134,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007134.flac,bonafide,bonafide
T_0000025159,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025159.flac,spoof,A06
T_0000016637,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016637.flac,spoof,A05
T_0000033534,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033534.flac,bonafide,bonafide
T_0000033839,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000033839.flac,spoof,A05
T_0000012556,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012556.flac,bonafide,bonafide
T_0000006186,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000006186.flac,spoof,A01
T_0000019545,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019545.flac,spoof,A07
T_0000023155,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023155.flac,bonafide,bonafide
T_0000013681,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013681.flac,bonafide,bonafide
T_0000034716,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034716.flac,bonafide,bonafide
T_0000017272,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000017272.flac,spoof,A03
T_0000010402,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010402.flac,spoof,A02
T_0000024900,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024900.flac,bonafide,bonafide
T_0000014227,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014227.flac,bonafide,bonafide
T_0000035620,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035620.flac,spoof,A02
T_0000012817,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012817.flac,spoof,A08
T_0000014773,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014773.flac,bonafide,bonafide
T_0000016777,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016777.flac,spoof,A05
T_0000018152,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018152.flac,bonafide,bonafide
T_0000024390,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024390.flac,bonafide,bonafide
T_0000021634,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021634.flac,bonafide,bonafide
T_0000027984,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027984.flac,bonafide,bonafide
T_0000018868,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018868.flac,spoof,A01
T_0000002684,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002684.flac,spoof,A05
T_0000023406,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023406.flac,bonafide,bonafide
T_0000000786,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000786.flac,spoof,A03
T_0000024015,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024015.flac,bonafide,bonafide
T_0000031769,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031769.flac,spoof,A08
T_0000012032,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012032.flac,spoof,A06
T_0000031259,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031259.flac,bonafide,bonafide
T_0000010523,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010523.flac,bonafide,bonafide
T_0000031927,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031927.flac,bonafide,bonafide
T_0000019468,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019468.flac,spoof,A07
T_0000036436,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000036436.flac,bonafide,bonafide
T_0000012493,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012493.flac,bonafide,bonafide
T_0000005534,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005534.flac,bonafide,bonafide
T_0000001662,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000001662.flac,bonafide,bonafide
T_0000021806,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021806.flac,bonafide,bonafide
T_0000002263,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002263.flac,spoof,A03
T_0000019514,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019514.flac,spoof,A04
T_0000019618,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019618.flac,bonafide,bonafide
T_0000032920,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000032920.flac,bonafide,bonafide
T_0000008200,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008200.flac,bonafide,bonafide
T_0000002497,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000002497.flac,bonafide,bonafide
T_0000031596,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031596.flac,spoof,A07
T_0000029151,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029151.flac,spoof,A01
T_0000029174,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029174.flac,spoof,A02
T_0000034533,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034533.flac,spoof,A05
T_0000030334,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030334.flac,bonafide,bonafide
T_0000020837,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020837.flac,bonafide,bonafide
T_0000029263,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029263.flac,bonafide,bonafide
T_0000013981,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013981.flac,bonafide,bonafide
T_0000021492,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021492.flac,bonafide,bonafide
T_0000024185,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024185.flac,spoof,A04
T_0000000277,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000277.flac,bonafide,bonafide
T_0000008626,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008626.flac,bonafide,bonafide
T_0000005938,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005938.flac,bonafide,bonafide
T_0000024222,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000024222.flac,spoof,A04
T_0000028841,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028841.flac,spoof,A08
T_0000005435,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005435.flac,bonafide,bonafide
T_0000035093,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035093.flac,bonafide,bonafide
T_0000019624,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000019624.flac,bonafide,bonafide
T_0000014744,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014744.flac,bonafide,bonafide
T_0000023770,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023770.flac,spoof,A07
T_0000026821,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000026821.flac,bonafide,bonafide
T_0000030397,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000030397.flac,spoof,A03
T_0000014738,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014738.flac,bonafide,bonafide
T_0000016611,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016611.flac,bonafide,bonafide
T_0000000011,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000000011.flac,bonafide,bonafide
T_0000021600,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021600.flac,spoof,A05
T_0000022562,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022562.flac,bonafide,bonafide
T_0000016379,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000016379.flac,spoof,A05
T_0000007737,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007737.flac,spoof,A05
T_0000028224,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028224.flac,bonafide,bonafide
T_0000008861,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000008861.flac,spoof,A02
T_0000023133,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000023133.flac,bonafide,bonafide
T_0000011512,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011512.flac,bonafide,bonafide
T_0000029960,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000029960.flac,bonafide,bonafide
T_0000014639,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014639.flac,bonafide,bonafide
T_0000034222,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034222.flac,bonafide,bonafide
T_0000035113,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035113.flac,bonafide,bonafide
T_0000025099,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000025099.flac,bonafide,bonafide
T_0000034618,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034618.flac,spoof,A06
T_0000036368,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000036368.flac,bonafide,bonafide
T_0000004108,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004108.flac,spoof,A02
T_0000028367,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000028367.flac,spoof,A06
T_0000007463,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007463.flac,bonafide,bonafide
T_0000010196,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000010196.flac,bonafide,bonafide
T_0000022410,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000022410.flac,spoof,A06
T_0000012650,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012650.flac,spoof,A03
T_0000007798,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007798.flac,spoof,A01
T_0000034411,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034411.flac,bonafide,bonafide
T_0000011157,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011157.flac,bonafide,bonafide
T_0000014629,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014629.flac,spoof,A08
T_0000004475,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004475.flac,spoof,A08
T_0000011943,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000011943.flac,spoof,A06
T_0000014199,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000014199.flac,bonafide,bonafide
T_0000035640,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035640.flac,spoof,A03
T_0000018811,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000018811.flac,bonafide,bonafide
T_0000013140,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000013140.flac,bonafide,bonafide
T_0000007084,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000007084.flac,spoof,A07
T_0000027514,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000027514.flac,spoof,A01
T_0000031806,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000031806.flac,spoof,A07
T_0000005151,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000005151.flac,spoof,A06
T_0000012885,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000012885.flac,spoof,A04
T_0000004992,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000004992.flac,spoof,A01
T_0000020160,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000020160.flac,spoof,A02
T_0000021350,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000021350.flac,bonafide,bonafide
