audio_id,audio_path,label,attack
T_0000034782,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034782.flac,bonafide,bonafide
T_0000034783,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034783.flac,spoof,A01
T_0000034784,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034784.flac,spoof,A03
T_0000034785,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034785.flac,bonafide,bonafide
T_0000034786,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034786.flac,spoof,A06
T_0000034787,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034787.flac,spoof,A02
T_0000034788,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034788.flac,spoof,A03
T_0000034789,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034789.flac,spoof,A07
T_0000034790,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034790.flac,spoof,A07
T_0000034791,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034791.flac,spoof,A08
T_0000034792,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034792.flac,spoof,A05
T_0000034793,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034793.flac,spoof,A05
T_0000034794,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034794.flac,spoof,A06
T_0000034795,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034795.flac,spoof,A07
T_0000034796,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034796.flac,spoof,A06
T_0000034797,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034797.flac,bonafide,bonafide
T_0000034798,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034798.flac,spoof,A04
T_0000034799,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034799.flac,spoof,A03
T_0000034800,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034800.flac,spoof,A06
T_0000034801,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034801.flac,spoof,A08
T_0000034802,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034802.flac,spoof,A07
T_0000034803,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034803.flac,spoof,A01
T_0000034804,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034804.flac,spoof,A06
T_0000034805,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034805.flac,spoof,A03
T_0000034806,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034806.flac,spoof,A05
T_0000034807,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034807.flac,spoof,A04
T_0000034808,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034808.flac,spoof,A07
T_0000034809,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034809.flac,spoof,A02
T_0000034810,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034810.flac,spoof,A04
T_0000034811,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034811.flac,spoof,A07
T_0000034812,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034812.flac,spoof,A03
T_0000034813,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034813.flac,spoof,A03
T_0000034814,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034814.flac,spoof,A02
T_0000034815,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034815.flac,spoof,A05
T_0000034816,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034816.flac,spoof,A02
T_0000034817,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034817.flac,spoof,A07
T_0000034818,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034818.flac,spoof,A04
T_0000034819,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034819.flac,spoof,A06
T_0000034820,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034820.flac,spoof,A01
T_0000034821,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034821.flac,spoof,A06
T_0000034822,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034822.flac,spoof,A03
T_0000034823,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034823.flac,spoof,A04
T_0000034824,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034824.flac,spoof,A06
T_0000034825,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034825.flac,spoof,A04
T_0000034826,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034826.flac,spoof,A06
T_0000034827,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034827.flac,spoof,A05
T_0000034828,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034828.flac,bonafide,bonafide
T_0000034829,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034829.flac,spoof,A05
T_0000034830,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034830.flac,spoof,A04
T_0000034831,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034831.flac,spoof,A05
T_0000034832,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034832.flac,spoof,A07
T_0000034833,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034833.flac,spoof,A01
T_0000034834,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034834.flac,spoof,A07
T_0000034835,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034835.flac,spoof,A05
T_0000034836,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034836.flac,spoof,A04
T_0000034837,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034837.flac,spoof,A02
T_0000034838,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034838.flac,spoof,A05
T_0000034839,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034839.flac,spoof,A07
T_0000034840,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034840.flac,bonafide,bonafide
T_0000034841,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034841.flac,spoof,A03
T_0000034842,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034842.flac,spoof,A06
T_0000034843,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034843.flac,spoof,A03
T_0000034844,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034844.flac,spoof,A05
T_0000034845,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034845.flac,spoof,A08
T_0000034846,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034846.flac,spoof,A07
T_0000034847,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034847.flac,spoof,A04
T_0000034848,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034848.flac,spoof,A02
T_0000034849,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034849.flac,bonafide,bonafide
T_0000034850,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034850.flac,spoof,A05
T_0000034851,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034851.flac,spoof,A08
T_0000034852,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034852.flac,spoof,A04
T_0000034853,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034853.flac,spoof,A03
T_0000034854,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034854.flac,spoof,A01
T_0000034855,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034855.flac,spoof,A06
T_0000034856,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034856.flac,spoof,A02
T_0000034857,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034857.flac,spoof,A01
T_0000034858,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034858.flac,spoof,A08
T_0000034859,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034859.flac,spoof,A06
T_0000034860,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034860.flac,spoof,A06
T_0000034861,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034861.flac,bonafide,bonafide
T_0000034862,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034862.flac,spoof,A03
T_0000034863,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034863.flac,spoof,A01
T_0000034864,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034864.flac,spoof,A03
T_0000034865,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034865.flac,spoof,A08
T_0000034866,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034866.flac,spoof,A04
T_0000034867,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034867.flac,spoof,A06
T_0000034868,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034868.flac,spoof,A05
T_0000034869,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034869.flac,spoof,A01
T_0000034870,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034870.flac,spoof,A06
T_0000034871,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034871.flac,spoof,A02
T_0000034872,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034872.flac,spoof,A05
T_0000034873,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034873.flac,spoof,A08
T_0000034874,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034874.flac,spoof,A05
T_0000034875,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034875.flac,spoof,A04
T_0000034876,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034876.flac,spoof,A04
T_0000034877,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034877.flac,spoof,A08
T_0000034878,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034878.flac,spoof,A07
T_0000034879,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034879.flac,bonafide,bonafide
T_0000034880,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034880.flac,bonafide,bonafide
T_0000034881,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034881.flac,spoof,A06
T_0000034882,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034882.flac,spoof,A08
T_0000034883,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034883.flac,spoof,A05
T_0000034884,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034884.flac,spoof,A01
T_0000034885,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034885.flac,spoof,A06
T_0000034886,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034886.flac,spoof,A03
T_0000034887,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034887.flac,spoof,A06
T_0000034888,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034888.flac,spoof,A04
T_0000034889,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034889.flac,spoof,A03
T_0000034890,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034890.flac,spoof,A07
T_0000034891,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034891.flac,spoof,A05
T_0000034892,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034892.flac,spoof,A08
T_0000034893,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034893.flac,spoof,A05
T_0000034894,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034894.flac,spoof,A02
T_0000034895,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034895.flac,spoof,A03
T_0000034896,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034896.flac,spoof,A08
T_0000034897,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034897.flac,spoof,A02
T_0000034898,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034898.flac,spoof,A02
T_0000034899,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034899.flac,spoof,A08
T_0000034900,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034900.flac,spoof,A08
T_0000034901,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034901.flac,spoof,A08
T_0000034902,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034902.flac,spoof,A08
T_0000034903,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034903.flac,spoof,A01
T_0000034904,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034904.flac,spoof,A08
T_0000034905,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034905.flac,bonafide,bonafide
T_0000034906,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034906.flac,spoof,A03
T_0000034907,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034907.flac,spoof,A05
T_0000034908,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034908.flac,spoof,A08
T_0000034909,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034909.flac,spoof,A04
T_0000034910,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034910.flac,spoof,A01
T_0000034911,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034911.flac,spoof,A01
T_0000034912,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034912.flac,spoof,A01
T_0000034913,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034913.flac,spoof,A08
T_0000034914,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034914.flac,spoof,A05
T_0000034915,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034915.flac,spoof,A03
T_0000034916,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034916.flac,spoof,A01
T_0000034917,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034917.flac,spoof,A01
T_0000034918,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034918.flac,spoof,A01
T_0000034919,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034919.flac,spoof,A07
T_0000034920,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034920.flac,spoof,A06
T_0000034921,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034921.flac,spoof,A08
T_0000034922,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034922.flac,bonafide,bonafide
T_0000034923,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034923.flac,spoof,A08
T_0000034924,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034924.flac,spoof,A01
T_0000034925,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034925.flac,spoof,A01
T_0000034926,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034926.flac,spoof,A02
T_0000034927,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034927.flac,spoof,A03
T_0000034928,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034928.flac,spoof,A05
T_0000034929,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034929.flac,spoof,A04
T_0000034930,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034930.flac,spoof,A01
T_0000034931,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034931.flac,spoof,A01
T_0000034932,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034932.flac,spoof,A01
T_0000034933,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034933.flac,spoof,A07
T_0000034934,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034934.flac,spoof,A04
T_0000034935,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034935.flac,spoof,A04
T_0000034936,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034936.flac,spoof,A02
T_0000034937,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034937.flac,spoof,A06
T_0000034938,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034938.flac,spoof,A08
T_0000034939,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034939.flac,spoof,A06
T_0000034940,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034940.flac,bonafide,bonafide
T_0000034941,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034941.flac,spoof,A08
T_0000034942,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034942.flac,spoof,A07
T_0000034943,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034943.flac,spoof,A08
T_0000034944,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034944.flac,spoof,A05
T_0000034945,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034945.flac,spoof,A02
T_0000034946,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034946.flac,spoof,A04
T_0000034947,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034947.flac,spoof,A02
T_0000034948,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034948.flac,spoof,A03
T_0000034949,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034949.flac,spoof,A01
T_0000034950,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034950.flac,spoof,A06
T_0000034951,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034951.flac,spoof,A08
T_0000034952,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034952.flac,spoof,A01
T_0000034953,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034953.flac,spoof,A06
T_0000034954,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034954.flac,spoof,A02
T_0000034955,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034955.flac,spoof,A03
T_0000034956,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034956.flac,spoof,A07
T_0000034957,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034957.flac,spoof,A06
T_0000034958,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034958.flac,spoof,A08
T_0000034959,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034959.flac,spoof,A05
T_0000034960,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034960.flac,spoof,A05
T_0000034961,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034961.flac,spoof,A03
T_0000034962,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034962.flac,spoof,A07
T_0000034963,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034963.flac,spoof,A03
T_0000034964,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034964.flac,spoof,A03
T_0000034965,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034965.flac,spoof,A01
T_0000034966,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034966.flac,spoof,A07
T_0000034967,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034967.flac,spoof,A01
T_0000034968,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034968.flac,bonafide,bonafide
T_0000034969,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034969.flac,spoof,A06
T_0000034970,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034970.flac,spoof,A01
T_0000034971,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034971.flac,spoof,A07
T_0000034972,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034972.flac,spoof,A08
T_0000034973,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034973.flac,bonafide,bonafide
T_0000034974,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034974.flac,spoof,A04
T_0000034975,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034975.flac,spoof,A04
T_0000034976,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034976.flac,spoof,A05
T_0000034977,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034977.flac,spoof,A03
T_0000034978,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034978.flac,spoof,A01
T_0000034979,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034979.flac,spoof,A08
T_0000034980,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034980.flac,spoof,A07
T_0000034981,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034981.flac,spoof,A05
T_0000034982,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034982.flac,spoof,A01
T_0000034983,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034983.flac,spoof,A04
T_0000034984,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034984.flac,spoof,A04
T_0000034985,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034985.flac,spoof,A04
T_0000034986,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034986.flac,spoof,A04
T_0000034987,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034987.flac,spoof,A03
T_0000034988,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034988.flac,spoof,A08
T_0000034989,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034989.flac,spoof,A07
T_0000034990,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034990.flac,spoof,A05
T_0000034991,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034991.flac,spoof,A04
T_0000034992,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034992.flac,spoof,A08
T_0000034993,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034993.flac,spoof,A05
T_0000034994,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034994.flac,spoof,A08
T_0000034995,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034995.flac,spoof,A02
T_0000034996,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034996.flac,spoof,A01
T_0000034997,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034997.flac,spoof,A04
T_0000034998,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034998.flac,spoof,A06
T_0000034999,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000034999.flac,spoof,A03
T_0000035000,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035000.flac,spoof,A04
T_0000035001,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035001.flac,bonafide,bonafide
T_0000035002,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035002.flac,spoof,A06
T_0000035003,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035003.flac,spoof,A06
T_0000035004,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035004.flac,spoof,A07
T_0000035005,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035005.flac,spoof,A02
T_0000035006,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035006.flac,spoof,A01
T_0000035007,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035007.flac,spoof,A07
T_0000035008,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035008.flac,spoof,A07
T_0000035009,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035009.flac,spoof,A04
T_0000035010,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035010.flac,spoof,A08
T_0000035011,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035011.flac,spoof,A07
T_0000035012,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035012.flac,spoof,A08
T_0000035013,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035013.flac,spoof,A04
T_0000035014,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035014.flac,spoof,A02
T_0000035015,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035015.flac,spoof,A07
T_0000035016,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035016.flac,spoof,A01
T_0000035017,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035017.flac,spoof,A06
T_0000035018,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035018.flac,spoof,A04
T_0000035019,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035019.flac,spoof,A02
T_0000035020,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035020.flac,bonafide,bonafide
T_0000035021,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035021.flac,spoof,A05
T_0000035022,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035022.flac,spoof,A07
T_0000035023,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035023.flac,spoof,A04
T_0000035024,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035024.flac,bonafide,bonafide
T_0000035025,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035025.flac,spoof,A06
T_0000035026,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035026.flac,spoof,A03
T_0000035027,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035027.flac,spoof,A04
T_0000035028,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035028.flac,spoof,A05
T_0000035029,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035029.flac,spoof,A02
T_0000035030,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035030.flac,bonafide,bonafide
T_0000035031,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035031.flac,spoof,A01
T_0000035032,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035032.flac,spoof,A04
T_0000035033,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035033.flac,spoof,A01
T_0000035034,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035034.flac,spoof,A05
T_0000035035,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035035.flac,spoof,A08
T_0000035036,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035036.flac,spoof,A06
T_0000035037,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035037.flac,spoof,A02
T_0000035038,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035038.flac,spoof,A05
T_0000035039,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035039.flac,spoof,A08
T_0000035040,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035040.flac,spoof,A06
T_0000035041,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035041.flac,spoof,A07
T_0000035042,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035042.flac,spoof,A01
T_0000035043,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035043.flac,spoof,A04
T_0000035044,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035044.flac,spoof,A07
T_0000035045,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035045.flac,spoof,A06
T_0000035046,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035046.flac,spoof,A05
T_0000035047,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035047.flac,spoof,A08
T_0000035048,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035048.flac,spoof,A05
T_0000035049,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035049.flac,spoof,A07
T_0000035050,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035050.flac,spoof,A08
T_0000035051,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035051.flac,spoof,A03
T_0000035052,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035052.flac,spoof,A07
T_0000035053,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035053.flac,spoof,A08
T_0000035054,C:\Users\walia\Downloads\flac_T_aa\flac_T\T_0000035054.flac,bonafide,bonafide
